conjunto_code,principio_activo,cn_code,product_name,pvl_ref,pvpiva_ref,observation,source_page
F174,Esomeprazol. ORAL.,697788,"ESOMEPRAZOL SANDOZ 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (frasco).",8.04,12.55,,216
F174,Esomeprazol. ORAL.,698019,"ESOMEPRAZOL DAVUR 20 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (OPA/AL/PVC/AL).",8.04,12.55,,216
F174,Esomeprazol. ORAL.,698021,"ESOMEPRAZOL DAVUR 40 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (OPA/AL/PVC/AL).",16.08,25.10,,216
F174,Esomeprazol. ORAL.,698023,"ESOMEPRAZOL TEVA 20 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 14 cápsulas (OPA/AL/PVC/AL).",4.02,6.28,,216
F174,Esomeprazol. ORAL.,698024,"ESOMEPRAZOL TEVA 20 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (OPA/AL/PVC/AL).",8.04,12.55,,216
F174,Esomeprazol. ORAL.,698025,"ESOMEPRAZOL TEVA 40 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 14 cápsulas (OPA/AL/PVC/AL).",8.04,12.55,,216
F174,Esomeprazol. ORAL.,698026,"ESOMEPRAZOL TEVA 40 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (OPA/AL/PVC/AL).",16.08,25.10,,216
F174,Esomeprazol. ORAL.,704866,"ESOMEPRAZOL STADA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",16.08,25.10,,216
F174,Esomeprazol. ORAL.,704867,"ESOMEPRAZOL STADA 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",8.04,12.55,,216
F174,Esomeprazol. ORAL.,704869,"ESOMEPRAZOL STADA 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",16.08,25.10,,216
F174,Esomeprazol. ORAL.,704910,"ESOMEPRAZOL VIATRIS 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (OPA/AL/PVC/AL).",8.04,12.55,,217
F174,Esomeprazol. ORAL.,704911,"ESOMEPRAZOL VIATRIS 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (OPA/AL/PVC/AL).",16.08,25.10,,217
F174,Esomeprazol. ORAL.,704913,"ESOMEPRAZOL VIATRIS 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (OPA/AL/PVC/AL).",16.08,25.10,,217
F174,Esomeprazol. ORAL.,707122,"ESOMEPRAZOL STADAGEN 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (blister Al/Al).",8.04,12.55,,217
F174,Esomeprazol. ORAL.,707123,"ESOMEPRAZOL STADAGEN 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (blister Al/Al).",16.08,25.10,,217
F174,Esomeprazol. ORAL.,707146,"ESOMEPRAZOL ARISTO 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas.",8.04,12.55,,217
F174,Esomeprazol. ORAL.,707147,"ESOMEPRAZOL ARISTO 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",16.08,25.10,,217
F174,Esomeprazol. ORAL.,707213,"ESOMEPRAZOL ARISTO 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas.",16.08,25.10,,217
F174,Esomeprazol. ORAL.,708577,"ESOMEPRAZOL SUN 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",8.04,12.55,,217
F174,Esomeprazol. ORAL.,708582,"ESOMEPRAZOL SUN 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",16.08,25.10,,217
F174,Esomeprazol. ORAL.,710275,"ESOMEPRAZOL STADAGEN 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",16.08,25.10,,217
F174,Esomeprazol. ORAL.,710276,"ESOMEPRAZOL STADAGEN 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",32.16,50.20,,217
F174,Esomeprazol. ORAL.,715032,ESOMEPRAZOL NORMON 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 28 cápsulas (Blister).,8.04,12.55,,218
F174,Esomeprazol. ORAL.,715034,ESOMEPRAZOL NORMON 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 56 cápsulas (Blster).,16.08,25.10,,218
F174,Esomeprazol. ORAL.,715058,ESOMEPRAZOL NORMON 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 28 cápsulas (Blister).,16.08,25.10,,218
F174,Esomeprazol. ORAL.,715061,ESOMEPRAZOL NORMON 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 56 cápsulas (Blister).,32.16,50.20,,218
F174,Esomeprazol. ORAL.,715083,ESOMEPRAZOL MABO 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 28 cápsulas.,8.04,12.55,,218
F174,Esomeprazol. ORAL.,715085,ESOMEPRAZOL MABO 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 56 cápsulas.,16.08,25.10,,218
F174,Esomeprazol. ORAL.,715109,ESOMEPRAZOL MABO 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 28 cápsulas.,16.08,25.10,,218
F174,Esomeprazol. ORAL.,715111,ESOMEPRAZOL MABO 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG 56 cápsulas.,32.16,50.20,,218
F174,Esomeprazol. ORAL.,715773,"ESOMEPRAZOL TEVA 20 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas (OPA/AL/PVC/AL).",16.08,25.10,,218
F174,Esomeprazol. ORAL.,715774,"ESOMEPRAZOL TEVA 40 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 capsulas (OPA/Al/PVC/Al).",32.16,50.20,,218
F174,Esomeprazol. ORAL.,715775,"ESOMEPRAZOL RATIOPHARM 20 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",16.08,25.10,,218
F174,Esomeprazol. ORAL.,715776,"ESOMEPRAZOL RATIOPHARM 40 mg CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",32.16,50.20,,218
F174,Esomeprazol. ORAL.,716325,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,219
F174,Esomeprazol. ORAL.,720633,"ESOMEPRAZOL PENSA 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Blister).",8.04,12.55,,219
F174,Esomeprazol. ORAL.,720635,"ESOMEPRAZOL PENSA 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Frasco).",8.04,12.55,,219
F174,Esomeprazol. ORAL.,720637,"ESOMEPRAZOL PENSA 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Blister).",16.08,25.10,,219
F174,Esomeprazol. ORAL.,720639,"ESOMEPRAZOL PENSA 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Frasco).",16.08,25.10,,219
F174,Esomeprazol. ORAL.,720932,"ESOMEPRAZOL CINFA 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Blister).",8.04,12.55,,219
F174,Esomeprazol. ORAL.,720933,"ESOMEPRAZOL CINFA 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas (Blister).",16.08,25.10,,219
F174,Esomeprazol. ORAL.,720940,"ESOMEPRAZOL CINFA 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 28 cápsulas (Blster).",16.08,25.10,,219
F174,Esomeprazol. ORAL.,720941,"ESOMEPRAZOL CINFA 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas (Blister).",32.16,50.20,,219
F174,Esomeprazol. ORAL.,721013,"NEXIUM MUPS 20 mg COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,219
F174,Esomeprazol. ORAL.,721180,"ESOMEPRAZOL ARISTO 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",32.16,50.20,,219
F174,Esomeprazol. ORAL.,721421,ESOMEPRAZOL AUROVITAS SPAIN 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG. 56 comprimidos.,16.08,25.10,,219
F174,Esomeprazol. ORAL.,721422,ESOMEPRAZOL AUROVITAS SPAIN 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG. 56 comprimidos (blister).,32.16,50.20,,220
F174,Esomeprazol. ORAL.,722044,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 (14 X 2) comprimidos.",16.08,25.10,,220
F174,Esomeprazol. ORAL.,723530,ESOMEPRAZOL NORMOGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG 28 comprimidos (Blister OPA/Al/PE-Al/ PE).,8.04,12.55,,220
F174,Esomeprazol. ORAL.,723531,ESOMEPRAZOL NORMOGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG 56 comprimidos (Blister OPA/Al/PE-Al/ PE).,16.08,25.10,,220
F174,Esomeprazol. ORAL.,723537,ESOMEPRAZOL NORMOGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG 56 comprimidos (Blister OPA/Al/PE-Al/ PE).,32.16,50.20,,220
F174,Esomeprazol. ORAL.,723598,"ESOMEPRAZOL PENSA 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos.",16.08,25.10,,220
F174,Esomeprazol. ORAL.,723599,"ESOMEPRAZOL PENSA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos.",32.16,50.20,,220
F174,Esomeprazol. ORAL.,724667,ESOMEPRAZOL NORMOGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG 28 comprimidos (Blister OPA/Al/PE-Al/ PE).,16.08,25.10,,220
F174,Esomeprazol. ORAL.,725646,"ESOMEPRAZOL TEVAGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 14 comprimidos (Blister).",8.04,12.55,,220
F174,Esomeprazol. ORAL.,725647,"ESOMEPRAZOL TEVAGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Blister).",16.08,25.10,,220
F174,Esomeprazol. ORAL.,725649,"ESOMEPRAZOL TEVAGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Blister).",32.16,50.20,,220
F174,Esomeprazol. ORAL.,725650,"ESOMEPRAZOL TEVAGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Frasco).",16.08,25.10,,220
F174,Esomeprazol. ORAL.,725652,"ESOMEPRAZOL TEVAGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Blister).",8.04,12.55,,221
F174,Esomeprazol. ORAL.,725653,"ESOMEPRAZOL TEVAGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Blister).",16.08,25.10,,221
F174,Esomeprazol. ORAL.,725654,"ESOMEPRAZOL TEVAGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Frasco).",8.04,12.55,,221
F174,Esomeprazol. ORAL.,725671,"ESOMEPRAZOL RATIOPHARM 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Blister).",8.04,12.55,,221
F174,Esomeprazol. ORAL.,725672,"ESOMEPRAZOL RATIOPHARM 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Blister).",16.08,25.10,,221
F174,Esomeprazol. ORAL.,725674,"ESOMEPRAZOL RATIOPHARM 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 14 comprimidos (Blister).",8.04,12.55,,221
F174,Esomeprazol. ORAL.,725675,"ESOMEPRAZOL RATIOPHARM 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Blister).",16.08,25.10,,221
F174,Esomeprazol. ORAL.,725676,"ESOMEPRAZOL RATIOPHARM 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Blister).",32.16,50.20,,221
F174,Esomeprazol. ORAL.,725797,"ESOMEPRAZOL SANDOZ 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",32.16,50.20,,221
F174,Esomeprazol. ORAL.,726329,"ESOMEPRAZOL VIR 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 14 comprimidos.",4.02,6.28,,221
F174,Esomeprazol. ORAL.,726330,"ESOMEPRAZOL VIR 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",8.04,12.55,,221
F174,Esomeprazol. ORAL.,726332,"ESOMEPRAZOL VIR 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",16.08,25.10,,221
F174,Esomeprazol. ORAL.,726333,"ESOMEPRAZOL VIR 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 14 comprimidos.",8.04,12.55,,222
F174,Esomeprazol. ORAL.,726334,"ESOMEPRAZOL VIR 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",16.08,25.10,,222
F174,Esomeprazol. ORAL.,726335,"ESOMEPRAZOL VIR 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",32.16,50.20,,222
F174,Esomeprazol. ORAL.,727435,"ESOMEPRAZOL CINFA 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos (BLISTER).",16.08,25.10,,222
F174,Esomeprazol. ORAL.,727437,"ESOMEPRAZOL CINFA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos (BLISTER).",32.16,50.20,,222
F174,Esomeprazol. ORAL.,728882,"NEXIUM MUPS 40 mg COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,222
F174,Esomeprazol. ORAL.,729612,"NEXIUM MUPS 20 mg COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,222
F174,Esomeprazol. ORAL.,729775,"ESOMEPRAZOL ALTER 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos.",16.08,25.10,,222
F174,Esomeprazol. ORAL.,729776,"ESOMEPRAZOL ALTER 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG,56 comprimidos (Blister).",32.16,50.20,,222
F174,Esomeprazol. ORAL.,730456,"ESOMEPRAZOL STADA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",32.16,50.20,,222
F174,Esomeprazol. ORAL.,730817,"ESOMEPRAZOL COMBIX 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (OPA/Al/PE-PE/Al).",8.04,12.55,,222
F174,Esomeprazol. ORAL.,730818,"ESOMEPRAZOL COMBIX 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (OPA/Al/PE-PE/Al).",16.08,25.10,,222
F174,Esomeprazol. ORAL.,730824,"ESOMEPRAZOL COMBIX 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (OPA/Al/PE-PE/Al).",16.08,25.10,,223
F174,Esomeprazol. ORAL.,730825,"ESOMEPRAZOL COMBIX 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (OPA/Al/PE-PE/Al).",32.16,50.20,,223
F174,Esomeprazol. ORAL.,732581,"NEXIUM MUPS 40 mg COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,223
F174,Esomeprazol. ORAL.,732714,"ESOMEPRAZOL PENSA 20 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",16.08,25.10,,223
F174,Esomeprazol. ORAL.,732715,"ESOMEPRAZOL PENSA 40 MG CAPSULAS DURAS GASTRORRESISTENTES EFG, 56 cápsulas.",32.16,50.20,,223
F174,Esomeprazol. ORAL.,758828,"ESOMEPRAZOL TECNIGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",8.04,12.55,,223
F174,Esomeprazol. ORAL.,758829,"ESOMEPRAZOL TECNIGEN 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",16.08,25.10,,223
F174,Esomeprazol. ORAL.,758831,"ESOMEPRAZOL TECNIGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos.",16.08,25.10,,223
F174,Esomeprazol. ORAL.,758832,"ESOMEPRAZOL TECNIGEN 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos.",32.16,50.20,,223
F174,Esomeprazol. ORAL.,759123,"ESOMEPRAZOL MABO-FARMA 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Al/Al).",8.04,12.55,,223
F174,Esomeprazol. ORAL.,759124,"ESOMEPRAZOL MABO-FARMA 20 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Al/Al).",16.08,25.10,,223
F174,Esomeprazol. ORAL.,759127,"ESOMEPRAZOL MABO-FARMA 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 28 comprimidos (Al/Al).",16.08,25.10,,223
F174,Esomeprazol. ORAL.,759128,"ESOMEPRAZOL MABO-FARMA 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (Al/Al).",32.16,50.20,,224
F174,Esomeprazol. ORAL.,761748,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,224
F174,Esomeprazol. ORAL.,762839,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,224
F174,Esomeprazol. ORAL.,763393,"NEXIUM MUPS 20 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,224
F174,Esomeprazol. ORAL.,763547,"NEXIUM MUPS 20 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,224
F174,Esomeprazol. ORAL.,763554,"NEXIUM MUPS 20 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,224
F174,Esomeprazol. ORAL.,764345,"NEXIUM MUPS 20 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,224
F174,Esomeprazol. ORAL.,764349,"ESOMEPRAZOL VIATRIS 40 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 56 comprimidos (OPA/Al/PVC/Al).",32.16,50.20,,224
F174,Esomeprazol. ORAL.,764358,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,224
F174,Esomeprazol. ORAL.,764544,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,224
F174,Esomeprazol. ORAL.,764545,"NEXIUM MUPS 20 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",8.04,12.55,,224
F174,Esomeprazol. ORAL.,764766,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,224
F174,Esomeprazol. ORAL.,766395,"NEXIUM MUPS 40 MG COMPRIMIDOS GASTRORRESISTENTES, 28 comprimidos.",16.08,25.10,,225
F174,Esomeprazol. ORAL.,852665,AXIAGO 20MG 28 COMPRIMIDOS GASTRORRESISTENTES.,8.04,12.55,,225
F174,Esomeprazol. ORAL.,853218,AXIAGO 40MG 28 COMPRIMIDOS GASTRORRESISTENTES.,16.08,25.10,,225
F174,Esomeprazol. ORAL.,935270,NEXIUM MUPS 20MG 28 COMPRIMIDOS GASTRORRESISTENTES.,8.04,12.55,,225
F174,Esomeprazol. ORAL.,935353,NEXIUM MUPS 40MG 28 COMPRIMIDOS GASTRORRESISTENTES.,16.08,25.10,,225
F175,Espironolactona. ORAL.,702951,"ALDACTONE 25 mg comprimidos recubiertos con película, 20 comprimidos.",1.47,2.29,UM,225
F175,Espironolactona. ORAL.,702969,"ALDACTONE 25 mg comprimidos recubiertos con película, 50 comprimidos.",1.60,2.50,UM,225
F175,Espironolactona. ORAL.,711494,"ESPIRONOLACTONA ACCORD 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",1.60,2.50,UM,225
F175,Espironolactona. ORAL.,713695,"ESPIRONOLACTONA ACCORD 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 20 comprimidos.",1.47,2.29,UM,225
F175,Espironolactona. ORAL.,713696,"ESPIRONOLACTONA ACCORD 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 50 comprimidos.",1.60,2.50,UM,225
F175,Espironolactona. ORAL.,737338,"ALDACTONE 100 mg comprimidos recubiertos con película, 20 comprimidos.",1.60,2.50,UM,225
F175,Espironolactona. ORAL.,758644,"ESPIRONOLACTONA ORION 25 MG COMPRIMIDOS EFG, 30 comprimidos.",1.47,2.29,UM,225
F175,Espironolactona. ORAL.,758651,"ESPIRONOLACTONA ORION 100 MG COMPRIMIDOS EFG, 30 comprimidos.",2.32,3.62,,225
F175,Espironolactona. ORAL.,762466,"ESPIRONOLACTONA ORION 25 MG COMPRIMIDOS EFG, 50 comprimidos.",1.60,2.50,UM,225
F175,Espironolactona. ORAL.,765570,"ESPIRONOLACTONA ALTER 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos.",2.32,3.62,,225
F175,Espironolactona. ORAL.,914465,ESPIRONOLACTONA ALTER 100MG 20 COMP RECUB EFG.,1.60,2.50,UM,225
F175,Espironolactona. ORAL.,914556,ESPIRONOLACTONA ALTER 25MG 20 COMP RECUB EFG.,1.47,2.29,UM,226
F175,Espironolactona. ORAL.,914580,ESPIRONOLACTONA ALTER 25MG 50 COMP RECUB EFG.,1.60,2.50,UM,226
F176,Estradiol. TRANSDERMICA.,668061,"EVOPAD 100 microgramos/24 H PARCHES TRANSDERMICOS, 8 parches.",4.90,7.65,MP,226
F176,Estradiol. TRANSDERMICA.,668079,"EVOPAD 75 microgramos/24 H PARCHES TRANSDERMICOS, 8 parches.",4.72,7.37,MP,226
F176,Estradiol. TRANSDERMICA.,668087,"EVOPAD 25 1,6MG/PARCHE 8 PARCHES TRANSDERM.",3.90,6.09,MP,226
F176,Estradiol. TRANSDERMICA.,692160,"EVOPAD 50 microgramos/24 H PARCHES TRANSDERMICOS, 8 parches.",4.43,6.92,MP,226
F176,Estradiol. TRANSDERMICA.,711046,"LENZETTO 1,53 MG/DOSIS SOLUCION PARA PULVERIZACION TRANSDERMICA, 1 frasco de 6,5 ml (56 pulverizaciones).",4.51,7.04,,226
F177,Estreptoquinasa. ORAL.,654681,VARIDASA 40 COMPRIMIDOS.,3.20,5.00,,226
F177,Estreptoquinasa. ORAL.,783993,ERNODASA 20 CAPSULAS DURAS.,1.60,2.50,UM,226
F177,Estreptoquinasa. ORAL.,784017,ERNODASA 40 CAPSULAS DURAS.,3.20,5.00,,226
F177,Estreptoquinasa. ORAL.,844662,VARIDASA 20 COMPRIMIDOS.,1.60,2.50,UM,226
F178,Etoricoxib. ORAL.,656532,"ARCOXIA 60 mg comprimidos recubiertos con pelicula, 28 comprimidos recubiertos.",6.88,10.74,,226
F178,Etoricoxib. ORAL.,656533,"ARCOXIA 90 mg comprimidos recubiertos con pelicula,28 comprimidos recubiertos.",10.32,16.11,,226
F178,Etoricoxib. ORAL.,656534,"ARCOXIA 120 mg comprimidos recubiertos con pelicula, 7 comprimidos recubiertos.",3.44,5.37,,226
F178,Etoricoxib. ORAL.,660079,"ARCOXIA 30mg comprimidos recubiertos con película, 28 comprimidos.",3.44,5.37,,226
F178,Etoricoxib. ORAL.,664159,"ACOXXEL 30 mg comprimidos recubiertos con película, 28 comprimidos.",3.44,5.37,,226
F178,Etoricoxib. ORAL.,664160,"ACOXXEL 60 mg comprimidos recubiertos con película, 28 comprimidos.",6.88,10.74,,226
F178,Etoricoxib. ORAL.,664161,"ACOXXEL 90 mg comprimidos recubiertos con película, 28 comprimidos.",10.32,16.11,,226
F178,Etoricoxib. ORAL.,664162,"ACOXXEL 120 mg comprimidos recubiertos con película, 7 comprimidos.",3.44,5.37,,227
F178,Etoricoxib. ORAL.,706322,"ETORICOXIB KERN PHARMA 60 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",6.88,10.74,,227
F178,Etoricoxib. ORAL.,706323,"ETORICOXIB KERN PHARMA 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",10.32,16.11,,227
F178,Etoricoxib. ORAL.,707988,"ETORICOXIB SANDOZ 60 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",6.88,10.74,,227
F178,Etoricoxib. ORAL.,707990,"ETORICOXIB SANDOZ 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",10.32,16.11,,227
F178,Etoricoxib. ORAL.,708430,"ETORICOXIB VIATRIS 60 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos (monodosis) (Blister PVDC/PVC/Aluminio).",6.88,10.74,,227
F178,Etoricoxib. ORAL.,708492,"ETORICOXIB VIATRIS 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos (monododis) (Blister PVDC/PVC/Aluminio).",3.44,5.37,,227
F178,Etoricoxib. ORAL.,710036,"TORIXIB 120 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 7 comprimidos.",3.44,5.37,,227
F178,Etoricoxib. ORAL.,710040,"TORIXIB 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",3.44,5.37,,227
F178,Etoricoxib. ORAL.,710042,"TORIXIB 60 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",6.88,10.74,,227
F178,Etoricoxib. ORAL.,710044,"TORIXIB 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",10.32,16.11,,227
F178,Etoricoxib. ORAL.,710270,"ETORICOXIB VIATRIS 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos (monodosis)(Blister PVDC/PVC/Aluminio).",10.32,16.11,,227
F178,Etoricoxib. ORAL.,710272,"ETORICOXIB VIATRIS 120 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 7 comprimidos (monodosis).",3.44,5.37,,227
F178,Etoricoxib. ORAL.,710366,"ETORICOXIB CINFA 60 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",6.88,10.74,,228
F178,Etoricoxib. ORAL.,710367,"ETORICOXIB CINFA 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",3.44,5.37,,228
F178,Etoricoxib. ORAL.,710370,"ETORICOXIB CINFA 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",10.32,16.11,,228
F178,Etoricoxib. ORAL.,710371,"ETORICOXIB CINFA 120 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 7 comprimidos.",3.44,5.37,,228
F178,Etoricoxib. ORAL.,711142,"ETORICOXIB TEVA 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",3.44,5.37,,228
